Week,Store ID,Product ID,Category,Region,Units_Sold,Units_Ordered,Avg_Inventory,Avg_Price,Avg_Discount,Avg_Competitor_Price,Promotion_Days
2023-01-23,S003,P0011,Groceries,North,8,96,240.0,73.41,15.0,76.43,0
2023-01-23,S003,P0011,Toys,North,139,69,267.0,22.62,15.0,26.51,0
2023-01-23,S003,P0012,Clothing,South,113,174,395.0,63.33,10.0,62.58,0
2023-01-23,S003,P0012,Electronics,East,78,147,214.0,51.34,5.0,56.02,0
2023-01-23,S003,P0012,Furniture,East,107,25,153.0,32.86,20.0,34.16,0
2023-01-23,S003,P0012,Groceries,East,138,178,196.0,13.3,20.0,13.27,0
2023-01-23,S003,P0012,Groceries,West,85,314,213.5,26.884999999999998,15.0,26.39,0
2023-01-23,S003,P0012,Toys,West,144,141,146.0,26.69,0.0,23.01,0
2023-01-23,S003,P0013,Clothing,North,365,176,484.0,13.11,15.0,10.81,1
2023-01-23,S003,P0013,Clothing,South,186,122,252.0,78.82,20.0,74.51,0
2023-01-23,S003,P0013,Clothing,West,117,152,222.0,98.84,15.0,101.04,1
2023-01-23,S003,P0013,Electronics,South,128,36,273.0,85.92,5.0,89.46,0
2023-01-23,S003,P0013,Furniture,South,117,35,427.0,22.44,20.0,19.78,0
2023-01-23,S003,P0013,Groceries,South,99,38,244.0,41.89,5.0,46.3,1
2023-01-23,S003,P0013,Toys,South,220,179,297.0,53.75,20.0,53.56,0
2023-01-23,S003,P0014,Clothing,North,406,197,358.0,88.275,7.5,88.08,1
2023-01-23,S003,P0014,Clothing,South,83,188,466.0,36.68,0.0,38.35,1
2023-01-23,S003,P0014,Clothing,West,252,37,308.0,73.64,10.0,78.29,1
2023-01-23,S003,P0014,Electronics,West,55,176,202.0,78.01,10.0,80.29,0
2023-01-23,S003,P0014,Groceries,East,181,152,386.0,96.72,15.0,97.15,1
2023-01-23,S003,P0014,Toys,North,143,119,270.0,25.66,20.0,25.37,0
2023-01-23,S003,P0015,Clothing,East,5,36,184.0,73.5,15.0,71.11,0
2023-01-23,S003,P0015,Clothing,South,39,122,73.0,61.18,5.0,64.26,1
2023-01-23,S003,P0015,Clothing,West,134,121,431.0,42.63,5.0,46.28,1
2023-01-23,S003,P0015,Electronics,South,354,126,476.0,25.8,15.0,21.01,1
2023-01-23,S003,P0015,Groceries,South,136,43,474.0,62.14,20.0,58.08,1
2023-01-23,S003,P0015,Toys,South,447,149,357.5,62.31,12.5,60.55,1
2023-01-23,S003,P0016,Electronics,North,151,183,158.0,18.05,15.0,19.19,1
2023-01-23,S003,P0016,Furniture,East,25,174,66.0,48.34,20.0,47.83,0
2023-01-23,S003,P0016,Groceries,North,44,145,223.0,24.93,15.0,23.29,0
2023-01-23,S003,P0016,Groceries,South,378,339,312.0,28.995,12.5,26.535,1
2023-01-23,S003,P0016,Toys,North,103,50,330.0,80.33,0.0,75.44,0
2023-01-23,S003,P0016,Toys,West,37,190,147.0,83.76,20.0,82.56,0
2023-01-23,S003,P0017,Clothing,West,222,185,416.0,27.25,15.0,30.59,1
2023-01-23,S003,P0017,Furniture,South,294,151,347.0,77.55,0.0,78.71,0
2023-01-23,S003,P0017,Groceries,North,9,115,394.0,40.76,15.0,42.92,1
2023-01-23,S003,P0017,Groceries,West,139,223,187.5,86.88,10.0,87.075,0
2023-01-23,S003,P0017,Toys,North,271,149,355.0,91.23,10.0,94.59,1
2023-01-23,S003,P0017,Toys,West,495,44,498.0,67.36,15.0,64.7,1
2023-01-23,S003,P0018,Electronics,East,159,25,306.0,84.02,5.0,80.17,1
2023-01-23,S003,P0018,Furniture,North,104,306,96.5,64.55,7.5,61.8,0
2023-01-23,S003,P0018,Groceries,North,196,237,160.0,43.88333333333333,8.333333333333334,45.376666666666665,2
2023-01-23,S003,P0018,Toys,West,61,123,97.0,80.95,10.0,79.68,1
2023-01-23,S003,P0019,Clothing,South,247,326,265.0,59.68,15.0,60.53,2
2023-01-23,S003,P0019,Electronics,East,266,375,253.0,23.71,15.0,21.165,1
2023-01-23,S003,P0019,Electronics,West,33,167,300.0,38.58,20.0,40.76,1
2023-01-23,S003,P0019,Furniture,East,246,109,352.0,60.06,15.0,60.19,0
2023-01-23,S003,P0019,Toys,North,21,24,214.0,55.06,10.0,59.82,1
2023-01-23,S003,P0020,Furniture,East,59,79,257.0,41.2,20.0,39.51,1
2023-01-23,S003,P0020,Furniture,North,6,141,342.0,29.48,10.0,28.99,0
2023-01-23,S003,P0020,Groceries,East,107,101,439.0,66.81,20.0,69.27,1
2023-01-23,S003,P0020,Groceries,North,112,160,185.0,20.7,0.0,24.67,1
2023-01-23,S003,P0020,Toys,West,416,486,257.0,36.95333333333333,5.0,38.14333333333334,1
2023-01-23,S004,P0001,Electronics,South,261,226,340.0,96.945,7.5,99.13499999999999,0
2023-01-23,S004,P0001,Furniture,East,80,176,99.0,25.22,15.0,26.66,1
2023-01-23,S004,P0001,Furniture,North,70,123,145.0,51.38,0.0,54.97,0
2023-01-23,S004,P0001,Furniture,South,110,174,494.0,64.85,10.0,69.63,1
2023-01-23,S004,P0001,Toys,East,180,80,418.0,10.95,15.0,8.37,1
2023-01-23,S004,P0001,Toys,South,32,161,469.0,90.69,15.0,90.68,0
2023-01-23,S004,P0002,Electronics,East,67,184,209.0,60.18,10.0,63.95,1
2023-01-23,S004,P0002,Furniture,West,45,47,65.0,15.28,10.0,13.35,1
2023-01-23,S004,P0002,Groceries,North,124,177,247.0,55.83,10.0,52.64,0
2023-01-23,S004,P0002,Toys,East,888,189,392.0,52.79,20.0,53.64666666666667,2
2023-01-23,S004,P0002,Toys,South,85,125,139.0,48.77,5.0,45.98,0
2023-01-23,S004,P0003,Clothing,East,62,58,149.0,99.24,10.0,99.26,1
2023-01-23,S004,P0003,Clothing,North,26,74,264.0,55.55,15.0,57.5,0
2023-01-23,S004,P0003,Clothing,South,69,88,289.0,28.66,5.0,28.92,1
2023-01-23,S004,P0003,Furniture,East,323,172,411.0,59.16,5.0,57.0,0
2023-01-23,S004,P0003,Furniture,North,40,147,453.0,68.47,0.0,71.49,1
2023-01-23,S004,P0003,Groceries,East,334,154,346.0,84.11,5.0,88.25,1
2023-01-23,S004,P0003,Groceries,West,167,129,252.0,47.42,10.0,42.56,1
2023-01-23,S004,P0004,Electronics,East,119,195,205.0,37.58,0.0,36.72,0
2023-01-23,S004,P0004,Electronics,West,231,177,448.0,88.91,10.0,91.04,1
2023-01-23,S004,P0004,Furniture,East,481,210,441.5,85.58500000000001,15.0,87.785,1
2023-01-23,S004,P0004,Groceries,East,35,45,149.0,87.87,10.0,83.54,0
2023-01-23,S004,P0004,Toys,East,148,34,232.0,85.02,20.0,81.47,1
2023-01-23,S004,P0004,Toys,South,13,145,283.0,97.8,15.0,93.41,1
2023-01-23,S004,P0005,Clothing,North,342,208,325.0,86.35499999999999,15.0,87.61,0
2023-01-23,S004,P0005,Electronics,North,25,168,146.0,82.88,0.0,82.78,1
2023-01-23,S004,P0005,Electronics,South,165,57,197.0,70.83,20.0,68.66,1
2023-01-23,S004,P0005,Toys,East,184,102,225.0,74.18,15.0,69.4,1
2023-01-23,S004,P0005,Toys,North,90,54,247.0,44.04,5.0,40.12,1
2023-01-23,S004,P0005,Toys,South,101,143,167.0,78.7,0.0,81.87,0
2023-01-23,S004,P0006,Furniture,East,125,269,278.5,73.57,12.5,75.985,0
2023-01-23,S004,P0006,Furniture,North,49,106,226.0,67.31,15.0,66.54,0
2023-01-23,S004,P0006,Groceries,North,343,181,246.0,56.515,2.5,57.88,0
2023-01-23,S004,P0006,Groceries,West,194,182,185.5,81.62,5.0,79.47,2
2023-01-23,S004,P0007,Clothing,South,233,206,144.0,77.63,10.0,76.74,1
2023-01-23,S004,P0007,Electronics,South,31,196,128.0,83.83,0.0,79.5,0
2023-01-23,S004,P0007,Groceries,East,80,140,183.0,63.21,0.0,59.72,1
2023-01-23,S004,P0007,Groceries,South,87,197,89.0,12.94,20.0,14.5,1
2023-01-23,S004,P0007,Toys,East,63,187,395.0,92.64,10.0,90.65,1
2023-01-23,S004,P0007,Toys,West,4,78,237.0,61.16,10.0,60.47,1
2023-01-23,S004,P0008,Clothing,North,10,197,80.0,89.01,20.0,86.37,1
2023-01-23,S004,P0008,Clothing,South,236,154,266.0,96.79,5.0,100.82,0
2023-01-23,S004,P0008,Electronics,South,27,175,112.0,22.3,0.0,19.23,0
2023-01-23,S004,P0008,Electronics,West,161,150,186.0,84.6,5.0,88.74,1
2023-01-23,S004,P0008,Furniture,South,150,174,186.0,70.61,10.0,74.59,1
2023-01-23,S004,P0008,Groceries,East,31,55,57.0,56.31,0.0,59.14,1
2023-01-23,S004,P0008,Groceries,North,15,51,450.0,25.27,15.0,20.27,0
2023-01-23,S004,P0009,Clothing,West,97,44,201.0,50.24,0.0,51.07,1
2023-01-23,S004,P0009,Furniture,West,123,29,351.0,96.28,0.0,96.04,1
2023-01-23,S004,P0009,Groceries,North,69,109,328.0,18.37,0.0,17.87,0
2023-01-23,S004,P0009,Toys,North,153,189,286.0,75.37,2.5,76.08,1
2023-01-23,S004,P0009,Toys,South,285,122,265.0,59.915000000000006,10.0,60.474999999999994,1
2023-01-23,S004,P0010,Furniture,East,57,115,96.0,57.25,0.0,53.29,0
2023-01-23,S004,P0010,Furniture,South,86,27,340.0,23.42,0.0,23.69,0
2023-01-23,S004,P0010,Groceries,West,157,227,192.5,59.175,17.5,55.370000000000005,1
2023-01-23,S004,P0010,Toys,North,323,49,334.0,73.55,0.0,75.96,1
2023-01-23,S004,P0010,Toys,South,83,37,191.0,14.52,5.0,9.54,1
2023-01-23,S004,P0010,Toys,West,115,128,434.0,69.54,0.0,68.16,0
2023-01-23,S004,P0011,Clothing,North,282,124,319.0,81.0,15.0,77.83,1
2023-01-23,S004,P0011,Clothing,West,104,79,129.0,45.93,20.0,49.91,1
2023-01-23,S004,P0011,Electronics,North,10,23,62.0,95.61,5.0,93.59,0
2023-01-23,S004,P0011,Electronics,West,87,38,456.0,81.36,10.0,83.8,0
2023-01-23,S004,P0011,Furniture,North,327,165,444.0,39.98,15.0,36.94,0
2023-01-23,S004,P0011,Furniture,West,30,25,148.0,79.89,5.0,81.58,1
2023-01-23,S004,P0011,Groceries,South,35,118,63.0,82.48,20.0,84.34,1
2023-01-23,S004,P0012,Electronics,East,50,22,146.0,65.07,0.0,68.77,1
2023-01-23,S004,P0012,Electronics,West,224,176,268.0,62.97,20.0,62.75,0
2023-01-23,S004,P0012,Furniture,West,168,193,268.0,39.14,10.0,35.46,1
2023-01-23,S004,P0012,Groceries,North,769,301,396.0,46.27,1.6666666666666667,46.830000000000005,2
2023-01-23,S004,P0012,Toys,South,297,120,351.0,35.19,0.0,39.84,1
2023-01-23,S004,P0013,Clothing,West,57,31,167.0,54.04,5.0,50.64,1
2023-01-23,S004,P0013,Furniture,East,243,23,426.0,52.16,0.0,54.07,1
2023-01-23,S004,P0013,Groceries,East,31,165,175.0,41.53,5.0,45.39,0
2023-01-23,S004,P0013,Groceries,North,20,120,108.0,50.23,15.0,50.91,1
2023-01-23,S004,P0013,Groceries,South,79,85,252.0,30.44,20.0,25.82,1
2023-01-23,S004,P0013,Groceries,West,41,155,50.0,12.1,15.0,14.99,0
2023-01-23,S004,P0013,Toys,East,144,144,220.0,71.5,0.0,67.83,0
2023-01-23,S004,P0014,Clothing,East,6,174,72.0,91.99,5.0,93.86,0
2023-01-23,S004,P0014,Electronics,West,296,322,261.5,66.045,10.0,66.26,0
2023-01-23,S004,P0014,Furniture,East,32,93,79.0,42.06,10.0,42.34,1
2023-01-23,S004,P0014,Furniture,West,211,67,338.0,84.59,5.0,89.4,1
2023-01-23,S004,P0014,Toys,East,343,126,478.0,46.6,5.0,50.96,1
2023-01-23,S004,P0014,Toys,North,191,115,474.0,46.54,0.0,48.12,0
2023-01-23,S004,P0015,Clothing,East,222,24,455.0,20.0,5.0,22.33,1
2023-01-23,S004,P0015,Clothing,North,377,210,351.5,38.394999999999996,12.5,40.05,2
2023-01-23,S004,P0015,Groceries,East,174,120,371.0,32.074999999999996,12.5,32.495,2
2023-01-23,S004,P0015,Groceries,North,53,157,394.0,73.97,15.0,75.1,1
2023-01-23,S004,P0015,Groceries,West,36,56,75.0,87.86,15.0,84.96,0
2023-01-23,S004,P0016,Electronics,North,25,99,193.0,60.08,20.0,63.96,0
2023-01-23,S004,P0016,Electronics,West,205,111,247.0,47.11,20.0,45.88,0
2023-01-23,S004,P0016,Furniture,East,49,133,85.0,91.11,20.0,96.0,0
2023-01-23,S004,P0016,Groceries,North,42,126,143.0,99.06,5.0,94.67,0
2023-01-23,S004,P0016,Groceries,West,233,55,240.0,96.11,15.0,96.58,1
2023-01-23,S004,P0016,Toys,East,149,79,245.0,20.51,0.0,24.78,0
2023-01-23,S004,P0016,Toys,North,335,36,500.0,96.84,20.0,99.89,1
2023-01-23,S004,P0017,Clothing,South,84,23,308.0,50.17,15.0,52.42,1
2023-01-23,S004,P0017,Electronics,South,206,157,364.0,31.13,10.0,32.77,1
2023-01-23,S004,P0017,Groceries,North,74,24,453.0,16.52,20.0,13.03,1
2023-01-23,S004,P0017,Groceries,West,235,174,309.0,46.92,5.0,45.04,0
2023-01-23,S004,P0017,Toys,North,68,57,293.0,13.22,5.0,9.16,0
2023-01-23,S004,P0017,Toys,South,161,101,272.0,95.89,10.0,98.87,1
2023-01-23,S004,P0017,Toys,West,79,132,90.0,35.65,5.0,31.77,1
2023-01-23,S004,P0018,Clothing,South,251,157,480.0,93.7,20.0,92.42,1
2023-01-23,S004,P0018,Electronics,South,96,276,119.5,55.825,17.5,52.82,1
2023-01-23,S004,P0018,Furniture,East,264,59,342.0,51.03,5.0,48.55,1
2023-01-23,S004,P0018,Groceries,East,199,157,338.0,93.11,10.0,93.48,1
2023-01-23,S004,P0018,Groceries,South,134,161,312.0,60.48,5.0,60.25,0
2023-01-23,S004,P0018,Toys,West,77,21,81.0,89.49,20.0,90.47,0
2023-01-23,S004,P0019,Clothing,South,282,38,419.0,73.35,15.0,72.61,0
2023-01-23,S004,P0019,Clothing,West,120,59,226.0,45.94,20.0,42.53,1
2023-01-23,S004,P0019,Electronics,East,2,127,458.0,96.19,20.0,95.6,1
2023-01-23,S004,P0019,Electronics,South,350,57,374.0,55.88,20.0,55.41,1
2023-01-23,S004,P0019,Furniture,East,393,194,420.0,19.8,0.0,19.62,0
2023-01-23,S004,P0019,Toys,East,74,94,452.0,32.85,5.0,36.19,0
2023-01-23,S004,P0019,Toys,North,1,48,153.0,72.66,15.0,71.5,1
2023-01-23,S004,P0020,Clothing,East,66,77,70.0,12.56,0.0,13.36,1
2023-01-23,S004,P0020,Clothing,South,126,28,286.0,13.08,10.0,14.83,1
2023-01-23,S004,P0020,Clothing,West,58,40,314.0,24.59,10.0,25.92,1
2023-01-23,S004,P0020,Furniture,South,120,188,298.0,77.47,20.0,82.02,0
2023-01-23,S004,P0020,Furniture,West,311,282,190.5,54.699999999999996,15.0,55.825,1
2023-01-23,S004,P0020,Groceries,East,111,148,419.0,14.18,20.0,14.36,0
2023-01-23,S005,P0001,Clothing,East,0,20,75.0,97.7,15.0,97.27,0
2023-01-23,S005,P0001,Clothing,West,295,111,339.0,10.13,10.0,9.22,0
2023-01-23,S005,P0001,Electronics,East,649,332,355.0,85.69,0.0,85.72999999999999,1
2023-01-23,S005,P0001,Electronics,South,23,123,125.0,10.99,20.0,12.36,1
2023-01-23,S005,P0001,Groceries,East,8,140,380.0,78.69,20.0,81.44,1
2023-01-23,S005,P0001,Groceries,South,105,72,324.0,46.45,15.0,45.4,1
2023-01-23,S005,P0002,Clothing,South,233,115,476.0,44.65,5.0,48.63,0
2023-01-23,S005,P0002,Electronics,North,113,203,212.0,42.515,7.5,41.05,2
2023-01-23,S005,P0002,Furniture,North,162,188,235.0,88.28,10.0,83.9,1
2023-01-23,S005,P0002,Furniture,South,18,135,74.0,13.64,5.0,12.56,0
2023-01-23,S005,P0002,Furniture,West,71,168,151.0,54.73,10.0,53.93,1
2023-01-23,S005,P0002,Toys,East,60,162,405.0,88.26,5.0,90.9,0
2023-01-23,S005,P0003,Clothing,South,76,62,422.0,89.42,0.0,94.36,1
2023-01-23,S005,P0003,Electronics,South,149,79,471.0,11.2,5.0,11.95,0
2023-01-23,S005,P0003,Electronics,West,404,85,431.0,10.77,20.0,14.44,1
2023-01-23,S005,P0003,Furniture,East,384,100,437.0,50.05,5.0,49.63,1
2023-01-23,S005,P0003,Groceries,East,176,107,183.0,80.37,20.0,79.45,0
2023-01-23,S005,P0003,Toys,West,272,163,461.5,41.81,7.5,38.95,1
2023-01-23,S005,P0004,Clothing,South,56,122,172.0,24.724999999999998,5.0,23.79,2
2023-01-23,S005,P0004,Electronics,North,404,163,495.0,28.94,0.0,28.42,1
2023-01-23,S005,P0004,Electronics,South,305,267,240.0,68.66499999999999,12.5,70.1,0
2023-01-23,S005,P0004,Furniture,North,97,186,281.0,23.85,20.0,25.99,1
2023-01-23,S005,P0004,Toys,East,151,100,172.0,46.47,20.0,48.89,0
2023-01-23,S005,P0005,Furniture,West,105,140,479.0,79.91,15.0,83.28,1
2023-01-23,S005,P0005,Groceries,North,273,115,361.5,58.18,12.5,57.875,1
2023-01-23,S005,P0005,Groceries,South,47,29,96.0,97.32,20.0,93.91,0
2023-01-23,S005,P0005,Toys,South,188,209,344.0,51.905,7.5,53.28,2
2023-01-23,S005,P0005,Toys,West,120,28,132.0,79.66,0.0,79.05,0
2023-01-23,S005,P0006,Clothing,North,228,87,493.0,37.01,5.0,42.01,1
2023-01-23,S005,P0006,Furniture,South,71,74,119.0,40.31,5.0,40.01,1
2023-01-23,S005,P0006,Groceries,North,172,104,239.0,53.61,0.0,55.56,1
2023-01-23,S005,P0006,Groceries,South,107,295,254.0,57.660000000000004,7.5,59.47,1
2023-01-23,S005,P0006,Groceries,West,114,66,204.0,67.57,0.0,70.07,0
2023-01-23,S005,P0006,Toys,West,250,105,278.0,14.25,20.0,17.88,0
2023-01-23,S005,P0007,Clothing,South,218,163,444.0,88.63,10.0,84.37,1
2023-01-23,S005,P0007,Clothing,West,183,103,196.0,79.4,10.0,80.76,1
2023-01-23,S005,P0007,Electronics,East,50,87,81.0,52.56,5.0,57.35,0
2023-01-23,S005,P0007,Electronics,South,111,138,220.0,39.85,5.0,39.96,1
2023-01-23,S005,P0007,Electronics,West,129,87,137.0,47.44,5.0,51.81,0
2023-01-23,S005,P0007,Furniture,East,343,20,370.0,83.57,20.0,78.86,1
2023-01-23,S005,P0007,Furniture,South,160,192,414.0,55.39,5.0,52.05,0
2023-01-23,S005,P0008,Clothing,West,228,148,484.0,34.7,20.0,32.69,1
2023-01-23,S005,P0008,Groceries,East,267,144,441.0,18.01,15.0,18.07,1
2023-01-23,S005,P0008,Groceries,North,168,281,282.5,51.43,5.0,53.665000000000006,0
2023-01-23,S005,P0008,Toys,South,154,128,225.0,45.04,7.5,45.885000000000005,2
2023-01-23,S005,P0008,Toys,West,22,182,74.0,88.77,15.0,89.83,1
2023-01-23,S005,P0009,Clothing,East,78,159,194.0,35.87,5.0,37.31,0
2023-01-23,S005,P0009,Clothing,North,2,64,81.0,82.28,20.0,83.04,1
2023-01-23,S005,P0009,Clothing,South,1,76,483.0,79.66,15.0,81.77,0
2023-01-23,S005,P0009,Electronics,North,11,103,219.0,56.26,15.0,51.85,1
2023-01-23,S005,P0009,Furniture,North,217,30,264.0,44.93,10.0,40.6,1
2023-01-23,S005,P0009,Groceries,South,30,109,66.0,89.4,10.0,91.31,0
2023-01-23,S005,P0009,Toys,North,5,160,108.0,82.77,0.0,81.92,0
2023-01-23,S005,P0010,Clothing,North,635,160,396.0,35.94,7.5,33.43,2
2023-01-23,S005,P0010,Electronics,East,69,176,201.0,70.83,5.0,66.19,1
2023-01-23,S005,P0010,Electronics,North,106,192,117.0,21.75,5.0,17.98,1
2023-01-23,S005,P0010,Furniture,North,85,185,489.0,12.48,5.0,17.07,1
2023-01-23,S005,P0010,Groceries,East,152,53,426.0,64.2,20.0,62.6,0
2023-01-23,S005,P0010,Groceries,West,101,195,493.0,15.11,10.0,19.53,1
2023-01-23,S005,P0011,Clothing,East,307,90,397.0,88.59,15.0,93.29,1
2023-01-23,S005,P0011,Clothing,South,133,208,281.5,38.795,7.5,42.625,1
2023-01-23,S005,P0011,Groceries,West,185,72,169.5,66.38,12.5,63.075,2
2023-01-23,S005,P0011,Toys,North,154,168,244.0,92.34,10.0,93.52,1
2023-01-23,S005,P0011,Toys,West,300,51,470.0,63.88,15.0,59.93,0
2023-01-23,S005,P0012,Clothing,North,106,191,184.0,14.78,0.0,14.09,0
2023-01-23,S005,P0012,Clothing,West,56,89,111.0,43.43,5.0,40.73,1
2023-01-23,S005,P0012,Electronics,East,95,117,117.0,76.79,5.0,73.86,0
2023-01-23,S005,P0012,Electronics,West,362,160,430.0,24.04,20.0,25.87,0
2023-01-23,S005,P0012,Furniture,East,195,76,378.0,78.85,15.0,81.06,1
2023-01-23,S005,P0012,Groceries,East,19,179,89.0,62.41,15.0,64.22,0
2023-01-23,S005,P0012,Toys,West,101,100,284.0,14.0,20.0,9.56,1
2023-01-23,S005,P0013,Clothing,South,335,25,343.0,84.59,0.0,86.23,1
2023-01-23,S005,P0013,Furniture,North,170,60,186.0,10.39,15.0,9.49,1
2023-01-23,S005,P0013,Furniture,South,427,322,331.5,73.27,5.0,72.575,1
2023-01-23,S005,P0013,Groceries,East,298,156,438.0,14.65,20.0,17.11,0
2023-01-23,S005,P0013,Toys,East,133,125,249.0,35.93,15.0,40.59,0
2023-01-23,S005,P0013,Toys,North,142,73,223.0,20.92,5.0,23.46,0
2023-01-23,S005,P0014,Clothing,South,252,107,404.0,30.87,10.0,31.52,1
2023-01-23,S005,P0014,Clothing,West,231,102,498.0,38.14,0.0,34.26,1
2023-01-23,S005,P0014,Electronics,East,71,175,459.0,52.67,15.0,52.39,0
2023-01-23,S005,P0014,Furniture,North,129,146,262.0,68.32,15.0,71.38,1
2023-01-23,S005,P0014,Groceries,South,329,174,343.0,41.17,5.0,38.94,1
2023-01-23,S005,P0014,Groceries,West,435,179,470.0,81.35,20.0,76.73,0
2023-01-23,S005,P0014,Toys,South,220,122,431.0,81.37,0.0,83.36,1
2023-01-23,S005,P0015,Clothing,South,181,76,492.0,54.32,20.0,52.31,1
2023-01-23,S005,P0015,Electronics,West,59,154,135.0,15.85,15.0,14.59,0
2023-01-23,S005,P0015,Furniture,East,84,90,206.0,50.33,20.0,51.56,0
2023-01-23,S005,P0015,Groceries,West,395,210,260.5,32.86,10.0,32.2,0
2023-01-23,S005,P0015,Toys,North,272,46,449.0,98.97,15.0,95.58,1
2023-01-23,S005,P0015,Toys,South,370,122,448.0,67.5,5.0,71.44,1
2023-01-23,S005,P0016,Clothing,North,416,210,239.0,56.52,12.5,59.52,1
2023-01-23,S005,P0016,Furniture,South,201,47,470.0,43.62,0.0,48.51,1
2023-01-23,S005,P0016,Groceries,East,209,186,300.5,21.345,2.5,20.31,0
2023-01-23,S005,P0016,Groceries,North,312,113,373.0,19.93,0.0,17.95,1
2023-01-23,S005,P0016,Groceries,West,322,162,392.0,87.4,0.0,83.37,0
2023-01-23,S005,P0017,Electronics,East,26,167,320.0,17.14,5.0,20.77,1
2023-01-23,S005,P0017,Electronics,North,423,377,333.6666666666667,38.71333333333334,1.6666666666666667,39.98,1
2023-01-23,S005,P0017,Groceries,North,220,253,324.0,54.39,17.5,51.004999999999995,2
2023-01-23,S005,P0017,Toys,West,261,41,275.0,64.43,20.0,68.63,0
2023-01-23,S005,P0018,Clothing,North,126,65,169.0,10.3,0.0,10.46,0
2023-01-23,S005,P0018,Clothing,South,81,20,423.0,47.89,0.0,44.77,0
2023-01-23,S005,P0018,Furniture,South,418,180,492.0,17.07,20.0,14.11,0
2023-01-23,S005,P0018,Groceries,West,148,205,328.5,60.03,15.0,58.385000000000005,2
2023-01-23,S005,P0018,Toys,South,28,187,92.0,64.6,5.0,66.31,0
2023-01-23,S005,P0018,Toys,West,97,52,113.0,81.01,0.0,83.06,1
2023-01-23,S005,P0019,Clothing,East,67,94,298.0,41.445,10.0,44.16,0
2023-01-23,S005,P0019,Clothing,North,137,149,137.0,83.05,20.0,79.06,0
2023-01-23,S005,P0019,Clothing,South,142,82,476.0,44.24,15.0,47.27,1
2023-01-23,S005,P0019,Clothing,West,202,170,461.0,76.35,15.0,79.75,1
2023-01-23,S005,P0019,Furniture,South,56,21,108.0,50.06,15.0,49.07,0
2023-01-23,S005,P0019,Groceries,West,12,38,484.0,87.51,15.0,87.79,0
2023-01-23,S005,P0020,Electronics,North,298,166,471.0,72.55,10.0,73.11,1
2023-01-23,S005,P0020,Furniture,North,270,157,354.0,35.44,17.5,33.99,1
2023-01-23,S005,P0020,Furniture,South,19,104,83.0,18.21,20.0,13.31,0
2023-01-23,S005,P0020,Groceries,East,170,146,368.0,76.92,20.0,76.88,1
2023-01-23,S005,P0020,Groceries,South,129,115,131.0,87.1,5.0,88.09,0
2023-01-23,S005,P0020,Groceries,West,135,87,311.0,72.03,10.0,74.28,0
2023-01-30,S001,P0001,Electronics,North,306,111,268.0,27.635,17.5,27.34,1
2023-01-30,S001,P0001,Furniture,North,233,95,262.0,58.305,2.5,60.935,2
2023-01-30,S001,P0001,Furniture,South,65,69,419.0,56.68,15.0,58.91,1
2023-01-30,S001,P0001,Groceries,East,91,113,191.0,76.77,10.0,75.3,1
2023-01-30,S001,P0001,Toys,East,30,109,142.0,86.69,15.0,87.32,1
2023-01-30,S001,P0002,Clothing,South,118,86,416.0,32.7,15.0,36.1,0
2023-01-30,S001,P0002,Clothing,West,216,26,323.0,76.37,20.0,78.16,0
2023-01-30,S001,P0002,Electronics,South,54,306,211.0,66.325,7.5,66.175,0
2023-01-30,S001,P0002,Furniture,West,311,153,335.0,78.67,15.0,78.95,1
2023-01-30,S001,P0002,Groceries,South,101,188,170.5,65.4,20.0,67.52000000000001,1
2023-01-30,S001,P0003,Clothing,East,58,65,99.0,31.7,5.0,35.67,0
2023-01-30,S001,P0003,Electronics,South,202,71,478.0,76.42,5.0,72.18,0
2023-01-30,S001,P0003,Electronics,West,153,132,368.0,67.18,15.0,66.82,0
2023-01-30,S001,P0003,Furniture,West,206,342,200.0,69.58,2.5,68.81,2
2023-01-30,S001,P0003,Groceries,South,107,178,349.0,19.63,15.0,15.71,0
2023-01-30,S001,P0003,Toys,North,151,173,330.0,50.97,20.0,51.54,1
2023-01-30,S001,P0004,Clothing,East,70,42,117.0,43.67,20.0,42.55,0
2023-01-30,S001,P0004,Electronics,East,63,61,141.0,85.92,10.0,82.22,1
2023-01-30,S001,P0004,Electronics,North,136,195,162.5,63.045,15.0,61.62,1
2023-01-30,S001,P0004,Furniture,North,112,168,154.0,55.25,20.0,51.12,0
2023-01-30,S001,P0004,Groceries,East,276,142,350.0,91.46,20.0,95.14,1
2023-01-30,S001,P0004,Toys,West,9,122,307.0,72.98,10.0,72.23,1
2023-01-30,S001,P0005,Clothing,East,309,335,326.6666666666667,23.76,3.3333333333333335,23.436666666666667,1
2023-01-30,S001,P0005,Clothing,North,120,162,465.0,11.32,0.0,14.53,0
2023-01-30,S001,P0005,Clothing,South,32,131,57.0,80.7,5.0,83.16,0
2023-01-30,S001,P0005,Electronics,South,229,154,306.0,64.72,15.0,64.07,1
2023-01-30,S001,P0005,Toys,South,395,98,436.0,10.47,15.0,8.36,0
2023-01-30,S001,P0006,Clothing,South,107,119,322.0,20.04,0.0,19.41,1
2023-01-30,S001,P0006,Electronics,West,354,178,320.5,36.72,7.5,35.67,0
2023-01-30,S001,P0006,Furniture,East,82,141,97.0,47.9,5.0,43.07,0
2023-01-30,S001,P0006,Groceries,East,64,193,493.0,81.28,15.0,84.86,0
